Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
24934,Razzolink Inc,"San Jose, CA",2020-01-31T04:30:01.918640Z,5.628632987343493,29.205,73967194.81652382,8145238.3095633155,,199.116.118.210
11613,KamaTera INC,"Santa Clara, CA",2020-01-31T05:00:01.385493Z,7.985777377206797,39.088,33118866.96832323,5512534.157113646,,199.116.118.210
11613,KamaTera INC,"Santa Clara, CA",2020-01-31T05:30:01.667264Z,7.985777377206797,26.956,60455169.731688656,10847895.974227307,,199.116.118.210
5754,Fastmetrics Inc.,"San Francisco, CA",2020-01-31T06:00:02.031627Z,2.777191835641523,22.611,91127166.45967378,12005631.439132499,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T06:30:02.100756Z,2.777191835641523,28.579,78391072.49470519,11532145.181498015,,24.5.175.46
5026,AT&T,"San Francisco, CA",2020-01-31T07:00:01.381080Z,2.777191835641523,24.598,45361767.96043888,12299224.703376949,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T07:30:01.565664Z,2.777191835641523,21.339,81986541.67955837,12094526.869321385,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T08:00:01.599354Z,2.777191835641523,20.643,77554808.40250558,11687034.276860613,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T08:30:01.399181Z,2.777191835641523,20.344,87773328.3679934,12237049.891488366,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T09:00:03.203394Z,2.777191835641523,19.75,65639486.6492643,11135777.204044586,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T09:30:01.547609Z,2.777191835641523,19.739,88882272.328216,12264165.522829104,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T10:00:02.131640Z,2.777191835641523,20.968,88134330.70306456,12243797.037908485,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T10:30:02.192749Z,2.777191835641523,23.579,60815932.66578675,12259955.787085088,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T11:00:01.261096Z,2.777191835641523,20.94,70456182.1472873,12166447.921945116,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T11:30:01.963994Z,2.777191835641523,20.022,71417666.65400614,12326247.947772156,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T12:00:01.550652Z,2.777191835641523,22.424,86897020.70202549,12139046.439663967,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T12:30:01.436204Z,2.777191835641523,20.814,82866189.96067376,12387489.009340381,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T13:00:02.150084Z,2.777191835641523,18.987,88564037.39969772,12343823.532073086,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T13:30:01.917323Z,2.777191835641523,20.073,90579183.02185617,11999646.11771517,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T14:00:01.839467Z,2.777191835641523,18.779,88609996.62759821,11911865.164259227,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-01-31T14:30:01.984024Z,2.777191835641523,22.954,88823371.30823366,11977684.536827708,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T15:00:02.155283Z,2.777191835641523,19.715,88529350.78805713,12095526.994914353,,24.5.175.46
17846,"Sonic.net, Inc.","San Jose, CA",2020-01-31T17:00:02.932370Z,9.34389112902056,37.571,1238706.4798329754,613823.1822033557,,199.116.118.199
1783,Comcast,"San Francisco, CA",2020-01-31T17:30:01.479773Z,2.777191835641523,21.294,74233549.34550479,12340870.259847935,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T18:00:02.254975Z,2.777191835641523,21.709,71803270.95294917,12297107.379764553,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-01-31T18:30:02.141481Z,2.777191835641523,20.358,79814082.97977138,12434429.879406396,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-01-31T19:00:02.864851Z,2.777191835641523,24.239,76772247.75832269,11853294.150282253,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T19:30:01.902799Z,2.777191835641523,20.748,78759002.30411483,12269894.969058516,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-01-31T20:00:01.691200Z,2.777191835641523,22.473,75104948.28382094,12373387.419113183,,24.5.175.46
17587,Wiline Networks,"San Francisco, CA",2020-01-31T20:30:01.397710Z,2.777191835641523,23.25,74477863.68941271,12185953.805705896,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T21:00:02.120344Z,2.777191835641523,20.137,66682420.612272575,12232907.122984506,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T21:30:01.957900Z,2.777191835641523,21.432,67335905.88230945,11929703.152550941,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T22:00:01.780761Z,2.777191835641523,22.816,70303886.21313868,11836794.626886882,,24.5.175.46
5026,AT&T,"San Francisco, CA",2020-01-31T22:30:01.835086Z,2.777191835641523,21.156,76638791.07994977,12164603.867974836,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-01-31T23:00:01.764605Z,2.777191835641523,21.276,70147116.18213373,11970769.73288,,24.5.175.46
17587,Wiline Networks,"San Francisco, CA",2020-01-31T23:30:01.701711Z,2.777191835641523,19.638,86780199.94483511,12024770.170203488,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T00:00:01.463258Z,2.777191835641523,20.006,89758779.54982586,12234904.746776788,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T00:30:02.180728Z,2.777191835641523,19.734,82710467.16921385,11780973.080433134,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-02-01T01:00:01.981848Z,2.777191835641523,22.367,94468497.60504578,12182060.416152561,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-02-01T01:30:01.784554Z,2.777191835641523,22.713,93255203.3533403,12146867.78739061,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T02:00:01.448965Z,2.777191835641523,22.503,87111833.92893313,11933158.135078223,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T02:30:01.729083Z,2.777191835641523,19.695,93281206.71129592,11952253.458513727,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T03:00:01.840987Z,2.777191835641523,20.151,95225753.74169593,11861555.569543505,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T03:30:01.801485Z,2.777191835641523,19.207,95137067.57321669,12289196.936281413,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T04:00:01.639070Z,2.777191835641523,21.465,88714081.06582555,12063182.291638594,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T04:30:01.597598Z,2.777191835641523,19.919,84725790.57702012,12236353.826623641,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T05:00:02.243231Z,2.777191835641523,22.964,66493845.78545084,11516116.382798791,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-02-01T05:30:03.121696Z,2.777191835641523,22.548,93367575.48619704,11898752.912396459,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T06:00:01.833345Z,2.777191835641523,19.439,90494436.18337488,12306225.249158563,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T06:30:01.635164Z,2.777191835641523,22.343,92703590.58785863,12349641.750838114,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T07:00:01.965529Z,2.777191835641523,18.933,90899388.75371364,12173013.120654777,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-02-01T07:30:01.744047Z,2.777191835641523,21.766,74649236.49515529,12303876.992839381,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T08:00:01.711721Z,2.777191835641523,19.244,95579192.31908193,12104199.973636827,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T08:30:01.663183Z,2.777191835641523,19.444,90212322.5280603,12128460.995414872,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T09:00:01.765934Z,2.777191835641523,18.128,95807186.41521998,12155162.421553176,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T09:30:01.396550Z,2.777191835641523,19.682,95635466.24830951,12297768.184141384,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T10:00:02.122570Z,2.777191835641523,20.111,95623350.98083663,12301819.969981102,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T10:30:01.882248Z,2.777191835641523,18.658,94746562.81339316,12119546.116755765,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-02-01T14:00:03.501977Z,2.777191835641523,20.179,91774742.14806907,12347164.18752154,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T14:30:02.103813Z,2.777191835641523,18.363,95387615.63988689,12006248.093857715,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-01T15:00:02.157095Z,2.777191835641523,20.866,95054923.83660087,12344775.784905022,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T02:00:02.295714Z,2.777191835641523,20.532,93778768.39425296,12284752.409008604,,24.5.175.46
17587,Wiline Networks,"San Francisco, CA",2020-02-02T02:30:02.018760Z,2.777191835641523,22.311,85455204.62819979,12245817.45467559,,24.5.175.46
5026,AT&T,"San Francisco, CA",2020-02-02T03:00:01.652438Z,2.777191835641523,22.031,84150190.05923416,12336069.925310822,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T03:30:01.460524Z,2.777191835641523,29.51,69492551.9979495,12145757.292869944,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T04:00:01.665974Z,2.777191835641523,20.717,93857493.68082716,12231812.175357684,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T04:30:01.506100Z,2.777191835641523,20.391,88394019.44215009,12218840.37497239,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T05:00:02.368191Z,2.777191835641523,19.807,73387201.63144365,12182183.747784603,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T05:30:02.051557Z,2.777191835641523,22.454,69041516.93971756,12326319.327817816,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-02-02T06:00:01.726741Z,2.777191835641523,23.473,76093551.35947299,12292110.577747708,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T06:30:02.684273Z,2.777191835641523,21.732,74988368.10515977,12163698.677158471,,24.5.175.46
5754,Fastmetrics Inc.,"San Francisco, CA",2020-02-02T07:00:01.598261Z,2.777191835641523,22.048,77690194.37048079,12325197.7613319,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T07:30:01.465891Z,2.777191835641523,21.113,72566142.1438641,12141859.998778896,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T08:00:02.832765Z,2.777191835641523,18.98,75586688.71554911,11836815.911751574,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T08:30:02.171162Z,2.777191835641523,19.518,82846355.6802888,11862327.904712122,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T09:00:01.843172Z,2.777191835641523,19.361,80455280.07833251,11939840.342069814,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T09:30:01.946778Z,2.777191835641523,20.475,34692648.8246669,12051570.471101366,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T10:00:01.899983Z,2.777191835641523,19.346,80032970.08739482,12284119.253067719,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T10:30:01.687836Z,2.777191835641523,19.184,83943707.68503469,12156598.174770467,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T11:00:01.457425Z,2.777191835641523,20.936,85419449.20515575,10370917.81432279,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T11:30:02.127490Z,2.777191835641523,20.873,70966256.33723633,11410038.113225482,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T12:00:01.907754Z,2.777191835641523,20.856,75498805.59258434,9328317.306617124,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T12:30:01.591855Z,2.777191835641523,21.934,80202770.91218574,10470128.352464696,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T13:00:01.319471Z,2.777191835641523,20.003,66579221.65247054,9299446.681166098,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T13:30:02.118272Z,2.777191835641523,19.431,78439530.68747056,12407029.72711209,,24.5.175.46
17587,Wiline Networks,"San Francisco, CA",2020-02-02T14:00:01.815425Z,2.777191835641523,23.031,71249715.8013967,12260577.34804845,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T14:30:01.563340Z,2.777191835641523,19.221,68076941.89462149,11412679.018610738,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T15:00:02.262525Z,2.777191835641523,18.371,76038021.11812946,12385327.524997234,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T15:30:01.950021Z,2.777191835641523,20.082,76187969.08445586,12230725.921035888,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T16:00:01.803354Z,2.777191835641523,20.667,67538073.0715939,7678799.458481297,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T16:30:01.612403Z,2.777191835641523,21.335,76179220.94680807,12062787.800915964,,24.5.175.46
1783,Comcast,"San Francisco, CA",2020-02-02T17:00:01.488157Z,2.777191835641523,19.659,65886927.64375089,12145664.297081247,,24.5.175.46
17587,Wiline Networks,"San Francisco, CA",2020-02-02T17:30:01.352509Z,2.777191835641523,22.982,48432241.707750574,12164695.28701829,,24.5.175.46
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T02:00:04.215311Z,11.983782410271388,10.883,283470458.6976106,7045802.80541475,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T03:00:01.731109Z,11.983782410271388,14.584,414193650.9616758,171020102.3217534,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T03:30:03.538815Z,11.983782410271388,15.033,419619964.99165165,309394898.5773307,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T04:00:01.459996Z,7.839266219100962,13.483,400360486.6962366,290709178.28887695,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T04:30:02.151347Z,7.839266219100962,15.513,420624398.4432169,266928521.72622606,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T05:00:02.983136Z,11.983782410271388,16.442,399509803.9246075,54471862.073102765,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T05:30:01.642946Z,7.839266219100962,16.157,395296550.7426613,259596208.6177634,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T06:00:01.864302Z,11.983782410271388,13.39,313770931.8506737,27736155.719496828,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T06:30:02.313835Z,11.983782410271388,13.553,324951625.370245,258156298.4042987,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T07:00:01.468666Z,11.983782410271388,15.056,402041299.69511825,316017698.3895938,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T07:30:01.799766Z,7.839266219100962,14.554,405783799.5997095,271777981.7841718,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T08:00:01.712173Z,7.839266219100962,14.014,423405679.9074963,284207871.7875331,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T08:30:01.867118Z,11.983782410271388,15.026,419379933.23930824,324577505.8349554,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T09:00:01.558624Z,7.839266219100962,14.488,432199062.03532535,326844783.46243113,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T09:30:03.494375Z,7.839266219100962,14.115,388833790.56176233,274946051.23807764,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T10:00:01.568739Z,7.839266219100962,13.854,399410657.90214676,298115204.97199494,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T10:30:02.111729Z,7.839266219100962,13.932,438747449.57607836,294866373.88434833,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T11:00:02.296209Z,7.839266219100962,14.213,395535244.0538415,327243756.3480474,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T11:30:01.466420Z,11.983782410271388,13.418,428605709.4523927,340227866.29235876,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T12:00:01.907762Z,11.983782410271388,14.692,423132798.0699467,220729041.1151367,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T12:30:01.449346Z,7.839266219100962,13.755,397085105.9873008,269326742.5193448,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T13:00:01.497088Z,7.839266219100962,13.939,416617080.0619934,301620281.3299777,,70.134.60.72
25606,Next Level Networks,"Santa Clara, CA",2020-02-05T13:30:01.620332Z,11.983782410271388,16.123,321208926.46008164,295388834.22852176,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T14:00:01.980175Z,7.839266219100962,14.314,425756969.27869725,306709359.51862603,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T14:30:01.835294Z,7.839266219100962,14.536,415270620.5386704,288623189.5492961,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T15:00:02.078972Z,11.983782410271388,14.601,409412920.3922924,316403034.1447315,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T15:30:01.316876Z,11.983782410271388,15.495,418474956.1032515,313460191.92190516,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T16:00:02.177573Z,11.983782410271388,15.131,421451746.2116499,266125934.6784406,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T16:30:01.681380Z,11.983782410271388,15.094,427367152.2384579,283785898.2656967,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T17:00:01.982560Z,11.983782410271388,15.477,416243215.4289499,291472614.528569,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T17:30:01.331271Z,11.983782410271388,15.149,432284620.19526464,202516549.0935873,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T18:00:02.098425Z,11.983782410271388,15.459,428985346.3560973,321625150.23485786,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T18:30:01.709789Z,11.983782410271388,13.883,429048386.0535982,322409747.7797264,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T19:00:01.338074Z,11.983782410271388,14.895,442216847.8455153,326966760.35524434,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T19:30:01.843373Z,7.839266219100962,14.89,439201020.6703878,313495808.4994448,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T20:00:02.412668Z,11.983782410271388,13.468,444064541.87608874,102717056.17006351,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T20:30:01.651891Z,11.983782410271388,15.598,434978285.26660573,255713746.31685182,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T21:00:02.163037Z,7.839266219100962,13.983,391963925.53806925,301553154.43922174,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T21:30:02.057965Z,11.983782410271388,15.366,397765884.0162536,310327830.5987162,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T22:00:01.394838Z,11.983782410271388,14.917,422859760.6877127,284932612.07038045,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T22:30:01.639476Z,11.983782410271388,15.037,425016465.7618042,323868944.1670897,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-05T23:00:01.655727Z,11.983782410271388,14.442,412160630.28918695,233238624.66156697,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-05T23:30:02.020109Z,7.839266219100962,14.015,445565933.45357764,326436117.3462437,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T00:00:01.279528Z,11.983782410271388,15.184,441694923.1635965,325189480.20999056,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T00:30:01.822264Z,11.983782410271388,15.578,416536901.53805625,339358366.3787605,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-06T01:00:01.500785Z,7.839266219100962,15.767,424787093.65272605,327895219.70725954,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T01:30:02.074323Z,11.983782410271388,15.374,426703692.31305194,302173107.07795393,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T02:00:02.319988Z,11.983782410271388,15.218,438659790.2111435,316024726.3421328,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-06T02:30:01.805866Z,7.839266219100962,15.685,426719017.9795874,310126719.3680853,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T03:00:01.678234Z,11.983782410271388,13.565,414938879.176204,248027492.82487583,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T03:30:01.824388Z,11.983782410271388,15.248,428618616.02410865,297357426.86793196,,70.134.60.72
25606,Next Level Networks,"Santa Clara, CA",2020-02-06T04:00:01.681675Z,11.983782410271388,14.348,347430781.2166428,270757589.1675802,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-06T04:30:01.805687Z,7.839266219100962,14.403,420561146.1511402,299917608.3437536,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T05:00:01.893012Z,11.983782410271388,15.2,429415194.2412001,325620005.6844297,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T05:30:01.473709Z,11.983782410271388,15.359,418697895.3335367,300598080.12878776,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T06:00:01.554004Z,11.983782410271388,16.013,419252071.1262444,72091644.81279333,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-06T06:30:02.436170Z,11.983782410271388,15.167,418057754.99678093,290631432.06912065,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-06T07:00:01.573338Z,7.839266219100962,15.191,432687181.6559574,304214777.82240504,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-06T07:30:01.362725Z,7.839266219100962,15.197,417814893.8502483,319066288.0377223,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-06T08:00:01.456217Z,7.839266219100962,16.145,382409495.27529263,299051833.5384629,,70.134.60.72
25606,Next Level Networks,"Santa Clara, CA",2020-02-06T15:30:02.107886Z,11.983782410271388,16.401,316622547.9893356,232492469.9886328,,70.134.60.72
29639,SRCC-Networking,"Palo Alto, CA",2020-02-07T07:30:01.651759Z,7.3252193491797115,16.422,336900396.75404924,283543811.71592414,,70.134.60.72
11613,KamaTera INC,"Santa Clara, CA",2020-02-07T08:00:02.348275Z,11.951424923726275,13.91,339634316.7226775,12037000.52700669,,70.134.60.72
